!DateTime	u10	v10	airp	airt	hum	cloud	swr	precip
2018-03-09 11:00:00	0.351900722203787	-0.966839288144678	99740	3.6	73	0.5	16.6666666666667	0
2018-03-09 12:00:00	-3.03977323803614	-0.535994037101307	99630	7.2	54.8	0.875	233.333333333333	0
2018-03-09 13:00:00	-4.05303098404819	0.714658716135076	99580	7.5	50.4	0.875	398.055555555556	0
2018-03-09 14:00:00	-3.86735715257871	-1.40760288881515	99500	7.2	50.1	0.875	258.333333333333	0
2018-03-09 15:00:00	-3.11865367712962	-1.80055554	99410	7.1	51.3	1	179.722222222222	0
2018-03-09 16:00:00	-3.11865367712962	-1.80055554	99310	7.3	50.6	1	188.055555555556	0
2018-03-09 17:00:00	-2.31474958332891	-2.75861113188818	99210	6.7	56.4	1	80.2777777777778	0
2018-03-09 18:00:00	-2.64542809523304	-3.15269843644364	99160	6.1	58.9	1	32.7777777777778	0
2018-03-09 19:00:00	-2.05777776	-3.56417563100528	99110	6	60	1	2.22222222222222	0
2018-03-09 20:00:00	-2.75861113188818	-2.31474958332891	99070	5.7	65.4	1	0	0
2018-03-09 21:00:00	-4.35077679665105	-1.58355324991704	99010	5.1	74.3	1	0	0
2018-03-09 22:00:00	-4.35077679665105	-1.58355324991704	98950	4.5	85.5	1	0	5.55556e-08
2018-03-09 23:00:00	-4.35077679665105	-1.58355324991704	98870	4.2	87.6	1	0	0
2018-03-10 00:00:00	-4.45521953875659	-2.5722222	98770	4.5	83.9	1	0	2.77778e-08
2018-03-10 01:00:00	-4.83419644072339	-1.75950361101893	98660	4.7	81.3	1	0	0
2018-03-10 02:00:00	-4.90074149263225	-2.82944442	98580	5	80.3	1	0	0
2018-03-10 03:00:00	-5.80103572886807	-2.11140433322272	98490	5.2	80.2	1	0	0
2018-03-10 04:00:00	-4.83419644072339	-1.75950361101893	98380	5.2	81.9	1	0	0
2018-03-10 05:00:00	-4.45521953875659	-2.5722222	98310	5.3	83.6	1	0	0
2018-03-10 06:00:00	-4.45521953875659	-2.5722222	98250	5.2	86.5	1	0	2.500002e-07
2018-03-10 07:00:00	-6.28445537294041	-2.28735469432461	98160	5.1	89.3	1	0	5.55556e-08
2018-03-10 08:00:00	-4.45521953875659	-2.5722222	98130	5.2	89.9	1	6.11111111111111	8.33334e-08
2018-03-10 09:00:00	-4.00969758488093	-2.31499998	98100	5.3	90.9	1	29.4444444444444	1.666668e-07
2018-03-10 10:00:00	-3.56417563100528	-2.05777776	98050	5.8	91.1	1	55.2777777777778	1.666668e-07
2018-03-10 11:00:00	-4.00969758488093	-2.31499998	97990	6.6	90.6	1	95.2777777777778	2.77778e-08
2018-03-10 12:00:00	-5.57291760306626	-0.982655734685729	97930	7.1	91.5	1	139.444444444444	0
2018-03-10 13:00:00	-6.17333328	0	97890	7.7	93.3	1	71.6666666666667	2.77778e-08
2018-03-10 14:00:00	-4.35077679665105	1.58355324991704	97870	8.2	94.9	1	43.8888888888889	8.33334e-08
2018-03-10 15:00:00	-3.56417563100528	2.05777776	97870	8.7	95.6	1	53.6111111111111	8.33334e-08
2018-03-10 16:00:00	-2.75861113188818	2.31474958332891	97910	9.4	96.5	0.875	65.5555555555556	1.111112e-07
2018-03-10 17:00:00	-0.357329358067538	2.02651549202409	97980	9.5	96.6	0.75	67.2222222222222	0
2018-03-10 18:00:00	2.31499998	4.00969758488093	98070	9.2	90.8	0.75	13.3333333333333	0
2018-03-10 19:00:00	2.82944442	4.90074149263225	98180	8.8	89.6	0.875	1.11111111111111	0
2018-03-10 20:00:00	-0.893323395168845	5.06628873006024	98270	8.3	88.9	1	0	0
2018-03-10 21:00:00	-0.893323395168845	5.06628873006024	98370	8.1	82.1	1	0	0
2018-03-10 22:00:00	-2.31474958332891	2.75861113188818	98450	7.7	81.9	1	0	0
2018-03-10 23:00:00	-3.94087304555455	3.3067851190413	98490	7	86.2	1	0	0
2018-03-11 00:00:00	-3.38393750850637	1.23165252771325	98520	5.9	90.7	1	0	0
2018-03-11 01:00:00	-3.38393750850637	1.23165252771325	98520	5.5	90.7	1	0	0
2018-03-11 02:00:00	-1.93367857628936	-0.703801444407574	98530	5.2	91.3	1	0	0
2018-03-11 03:00:00	-3.54640211104217	-0.625326376618191	98520	5.3	91.9	1	0	0
2018-03-11 04:00:00	-4.05303098404819	0.714658716135076	98540	5.7	93.6	1	0	0
2018-03-11 05:00:00	-4.35077679665105	1.58355324991704	98550	5.9	94	1	0	0
2018-03-11 06:00:00	-3.86735715257871	1.40760288881515	98570	6.1	92.8	1	0	0
2018-03-11 07:00:00	-4.00969758488093	2.31499998	98600	5.9	92.3	1	0	0
2018-03-11 08:00:00	-4.90074149263225	2.82944442	98630	5.7	93.4	0.75	25	0
2018-03-11 09:00:00	-5.79178540038357	3.34388886	98630	6.4	93.2	1	115.277777777778	0
2018-03-11 10:00:00	-5.12313495922091	4.29882065475369	98640	7	90.3	1	90.8333333333333	0
2018-03-11 11:00:00	-4.45521953875659	2.5722222	98650	6.9	90.7	0.875	112.777777777778	0
2018-03-11 12:00:00	-2.05777776	0	98640	7.2	89.9	0.875	112.5	0
2018-03-11 13:00:00	-3.60111108	0	98610	8.2	86.4	1	154.444444444444	0
2018-03-11 14:00:00	-2.05777776	0	98570	9.6	81.6	0.875	197.777777777778	0
2018-03-11 15:00:00	-1.97043652277727	1.65339255952065	98510	10.4	76.5	0.75	130	0
2018-03-11 16:00:00	-2.90051786443403	1.05570216661136	98480	10.8	74.4	0.625	133.888888888889	0
2018-03-11 17:00:00	-3.11865367712962	1.80055554	98490	10.6	74.8	0.875	121.944444444444	0
2018-03-11 18:00:00	-1.33656586162698	-0.77166666	98510	10.1	76.7	0.875	50.2777777777778	0
2018-03-11 19:00:00	-2.53314436503012	-0.446661697584422	98530	9.5	76.7	0.875	4.16666666666667	0
2018-03-11 20:00:00	-2.67313172325396	-1.54333332	98570	8.8	79.7	1	0	0
2018-03-11 21:00:00	-3.54640211104217	-0.625326376618191	98580	8.6	81.8	1	0	0
2018-03-11 22:00:00	-2.67313172325396	-1.54333332	98630	7.8	83.1	1	0	0
2018-03-11 23:00:00	-2.53314436503012	0.446661697584422	98660	6.8	85.9	1	0	0
2018-03-12 00:00:00	-1.45025893221702	0.52785108330568	98670	6.9	83.9	1	0	0
2018-03-12 01:00:00	0.351900722203787	0.966839288144678	98680	5.3	88.4	1	0	0
2018-03-12 02:00:00	1.88997578973778e-16	-1.02888888	98700	3.9	93.5	1	0	0
2018-03-12 03:00:00	0.535994037101307	-3.03977323803614	98720	3.6	94.9	1	0	0
2018-03-12 04:00:00	-1.05570216661136	-2.90051786443403	98750	3.1	94.9	1	0	0
2018-03-12 05:00:00	-0.52785108330568	-1.45025893221702	98800	3.1	95	1	0	0
2018-03-12 06:00:00	-0.178664679033769	-1.01325774601205	98870	2.8	94.9	0.625	0	0
2018-03-12 07:00:00	1.88997578973778e-16	-1.02888888	98940	2.2	95.8	0.75	0.277777777777778	0
2018-03-12 08:00:00	0.175950361101894	-0.483419644072339	99020	2.1	96	0.75	31.9444444444444	0
2018-03-12 09:00:00	9.44987894868892e-17	-0.51444444	99110	3	95.9	0.625	87.7777777777778	2.77778e-08
2018-03-12 10:00:00	-3.14995964956297e-17	0.51444444	99200	3.9	94.7	0.625	80	2.77778e-08
2018-03-12 11:00:00	0.51444444	-0.891043907751319	99280	5.5	95.3	0.75	77.2222222222222	4.16667e-07
2018-03-12 12:00:00	0.535994037101307	-3.03977323803614	99350	7.3	92.2	0.875	178.888888888889	5.55556e-08
2018-03-12 13:00:00	2.28735469432462	-6.28445537294041	99410	7.8	82.5	0.875	214.444444444444	0
2018-03-12 14:00:00	1.93545397212083	-5.31761608479573	99470	8.5	74.4	1	248.333333333333	0
2018-03-12 15:00:00	3.63746363094543	-4.33496035011	99540	9.7	65.8	0.875	448.888888888889	0
2018-03-12 16:00:00	6.28445537294041	-2.28735469432461	99600	10.3	63	0.875	415.277777777778	0
2018-03-12 17:00:00	7.12835126201055	-4.11555552	99670	8.5	72.2	0.25	140	0
2018-03-12 18:00:00	6.23730735425923	-3.60111108	99750	7	73.5	0.375	62.2222222222222	0
2018-03-12 19:00:00	3.86735715257871	-1.40760288881515	99830	6.3	69.2	0.75	9.16666666666667	0
2018-03-12 20:00:00	4.05303098404819	-0.714658716135076	99900	5.2	67.3	1	0	0
2018-03-12 21:00:00	4.83419644072339	-1.75950361101893	99950	5.6	62.9	1	0	0
2018-03-12 22:00:00	4.00969758488093	-2.31499998	1e+05	5.5	61.9	1	0	0
2018-03-12 23:00:00	3.11865367712962	-1.80055554	100040	5.8	60.8	1	0	0
2018-03-13 00:00:00	3.03977323803614	-0.535994037101307	100050	5.9	61.4	1	0	0
2018-03-13 01:00:00	1.45025893221702	-0.52785108330568	100080	5.1	69.2	1	0	0
2018-03-13 02:00:00	1.01325774601205	0.178664679033769	100110	4.4	77.9	1	0	0
2018-03-13 03:00:00	0.33067851190413	-0.394087304555454	100100	4.5	82	1	0	0
2018-03-13 04:00:00	-0.445521953875659	0.25722222	100090	4.2	84.2	1	0	0
2018-03-13 05:00:00	-1.18226191366636	0.992035535712391	100090	3.3	87.7	1	0	0
2018-03-13 06:00:00	-1.45025893221702	0.52785108330568	100090	3.7	85.9	0.375	0	0
2018-03-13 07:00:00	-0.357329358067538	2.02651549202409	100120	3.1	87.6	0.375	0.555555555555556	0
2018-03-13 08:00:00	-1.65339255952065	1.97043652277727	100120	3.2	84	0.875	46.9444444444444	0
2018-03-13 09:00:00	-1.98407107142478	2.36452382733273	100120	4.7	80.7	0.375	183.055555555556	0
2018-03-13 10:00:00	-4.33496035011	3.63746363094543	100080	6.9	77.7	0.375	324.444444444444	0
2018-03-13 11:00:00	-4.29882065475369	5.12313495922091	100050	8.2	72.2	0.5	434.722222222222	0
2018-03-13 12:00:00	-5.51722226377636	4.62949916665782	1e+05	8.6	70.1	0.5	353.333333333333	0
2018-03-13 13:00:00	-4.11555552	7.12835126201055	99950	9.3	66	0.75	389.166666666667	0
2018-03-13 14:00:00	-4.96017767856195	5.91130956833182	99870	9.8	65.9	0.875	413.333333333333	0
2018-03-13 15:00:00	-4.37277774	7.57387321588621	99790	10.4	65.9	0.875	409.444444444444	0
2018-03-13 16:00:00	-4.11555552	7.12835126201055	99710	9.6	67.7	1	91.3888888888889	0
2018-03-13 17:00:00	-4.37277774	7.57387321588621	99610	9.5	67.2	0.875	66.9444444444444	0
2018-03-13 18:00:00	-5.62153470237022	6.69948417744273	99510	9.1	70.5	1	13.3333333333333	0
2018-03-13 19:00:00	-5.95221321427435	7.09357148199818	99420	8.7	76.1	1	2.22222222222222	0
2018-03-13 20:00:00	-5.62153470237022	6.69948417744273	99330	8.4	79.7	1	0	0
2018-03-13 21:00:00	-4.96017767856195	5.91130956833182	99230	7.7	86.6	1	0	2.77778e-08
2018-03-13 22:00:00	-5.95221321427435	7.09357148199818	99090	7.7	88.3	1	0	2.77778e-08
2018-03-13 23:00:00	-6.94424874998674	8.27583339566455	98990	7.8	90.8	1	0	5.55556e-08
2018-03-14 00:00:00	-6.61357023808261	7.88174609110909	98920	8.1	92.2	1	0	1.944446e-07
2018-03-14 01:00:00	-5.1444444	8.91043907751319	98830	8.6	90.2	1	0	1.38889e-07
2018-03-14 02:00:00	-4.88722218	8.46491712363753	98760	9	88.6	1	0	2.77778e-08
2018-03-14 03:00:00	-6.28289172617848	7.48765878655364	98660	9.1	88.1	1	0	2.77778e-08
2018-03-14 04:00:00	-5.29085619046609	6.30539687288727	98560	8.6	93.8	1	0	1.666668e-07
2018-03-14 05:00:00	-5.29085619046609	6.30539687288727	98450	8.8	93.1	1	0	2.77778e-08
2018-03-14 06:00:00	-5.62153470237022	6.69948417744273	98340	9	92.9	1	0	0
2018-03-14 07:00:00	-6.30539687288727	5.29085619046608	98230	9.2	92.4	1	0	1.111112e-07
2018-03-14 08:00:00	-6.68282930813489	3.8583333	98080	9.1	93.7	1	3.05555555555556	3.333336e-07
2018-03-14 09:00:00	-8.46491712363753	4.88722218	97940	9.4	93.1	1	13.8888888888889	1.666668e-07
2018-03-14 10:00:00	-8.91043907751319	5.1444444	97800	9.7	92.6	1	26.9444444444444	2.222224e-07
2018-03-14 11:00:00	-8.66992070022	7.27492726189087	97690	9.9	92.1	1	42.2222222222222	2.222224e-07
2018-03-14 12:00:00	-8.27583339566455	6.94424874998674	97610	10	91.7	1	57.2222222222222	1.944446e-07
2018-03-14 13:00:00	-9.06400800477545	7.605605773795	97500	10.1	90.7	1	69.1666666666667	1.944446e-07
2018-03-14 14:00:00	-9.45809530933091	7.93628428569913	97390	10.2	90	1	67.2222222222222	3.055558e-07
2018-03-14 15:00:00	-9.45809530933091	7.93628428569913	97250	9.9	90.5	1	73.3333333333333	1.38889e-07
2018-03-14 16:00:00	-9.85218261388636	8.26696279760326	97150	9.6	91.6	1	43.6111111111111	1.38889e-07
2018-03-14 17:00:00	-7.27492726189087	8.66992070022	97190	9.9	89.2	1	66.1111111111111	0
2018-03-14 18:00:00	-5.62153470237022	6.69948417744273	97240	10.2	85.6	0.875	21.9444444444444	0
2018-03-14 19:00:00	-7.09357148199818	5.95221321427434	97270	9.9	84.8	1	7.5	0
2018-03-14 20:00:00	-4.96017767856195	5.91130956833182	97360	9.6	87.7	1	0	2.77778e-08
2018-03-14 21:00:00	-4.11555552	7.12835126201055	97430	9.5	85	1	0	0
2018-03-14 22:00:00	-5.29085619046609	6.30539687288727	97470	9.3	83.1	1	0	0
2018-03-14 23:00:00	-6.30539687288727	5.29085619046608	97530	9	83.3	1	0	0
2018-03-15 00:00:00	-4.00969758488093	2.31499998	97550	8.9	84.3	1	0	0
2018-03-15 01:00:00	-3.15269843644364	2.64542809523304	97540	8.7	86.8	1	0	0
2018-03-15 02:00:00	-3.54678574099909	2.97610660713717	97500	8.7	86.2	1	0	0
2018-03-15 03:00:00	-3.54678574099909	2.97610660713717	97470	8.6	87.3	1	0	0
2018-03-15 04:00:00	-5.91130956833182	4.96017767856195	97410	8.6	87.7	1	0	0
2018-03-15 05:00:00	-6.30539687288727	5.29085619046608	97370	8.4	88.2	1	0	0
2018-03-15 06:00:00	-4.72904765466545	3.96814214284956	97400	8.1	89.3	1	0	0
2018-03-15 07:00:00	-2.67313172325396	1.54333332	97440	7.9	89.7	1	0	5.55556e-08
2018-03-15 08:00:00	-3.11865367712962	1.80055554	97460	8	89.2	1	16.3888888888889	0
2018-03-15 09:00:00	-3.54678574099909	2.97610660713717	97520	8.4	88.2	1	50.5555555555556	0
2018-03-15 10:00:00	-4.72904765466545	3.96814214284956	97540	9.2	85.2	1	180.833333333333	0
2018-03-15 11:00:00	-4.72904765466545	3.96814214284956	97540	10.3	79.2	0.875	324.722222222222	0
2018-03-15 12:00:00	-5.91130956833182	4.96017767856195	97550	11.1	73	0.875	355.555555555556	0
2018-03-15 13:00:00	-6.30539687288727	5.29085619046608	97570	12	67.1	0.875	325.833333333333	0
2018-03-15 14:00:00	-5.95221321427435	7.09357148199818	97560	12.2	61.2	0.875	303.055555555556	0
2018-03-15 15:00:00	-4.96017767856195	5.91130956833182	97600	10.1	75.4	0.875	54.1666666666667	3.888892e-07
2018-03-15 16:00:00	-4.29882065475369	5.12313495922091	97660	8.7	91.1	0.875	80.2777777777778	5.55556e-07
2018-03-15 17:00:00	-2.64542809523304	3.15269843644364	97710	8.6	93.7	0.875	21.1111111111111	1.0000008e-06
2018-03-15 18:00:00	-0.893323395168845	5.06628873006024	97770	8.3	94.6	0.875	13.3333333333333	7.222228e-07
2018-03-15 19:00:00	-1.1613204137195	6.58617534907831	97870	8.1	93.2	0.875	1.38888888888889	5.000004e-07
2018-03-15 20:00:00	-2.82944442	4.90074149263225	97970	7.6	93.9	0.875	0	2.77778e-07
2018-03-15 21:00:00	-2.97610660713717	3.54678574099909	98050	7.5	94.1	0.875	0	5.55556e-08
2018-03-15 22:00:00	-3.54678574099909	2.97610660713717	98140	7.4	95.6	1	0	1.111112e-07
2018-03-15 23:00:00	-3.11865367712962	1.80055554	98220	7.4	96.1	1	0	0
2018-03-16 00:00:00	-2.67313172325396	1.54333332	98280	7.4	95.9	1	0	5.55556e-08
2018-03-16 01:00:00	-1.57634921822182	1.32271404761652	98340	7.5	95.9	1	0	5.55556e-08
2018-03-16 02:00:00	-2.05777776	0	98380	7.3	95.8	1	0	2.77778e-08
2018-03-16 03:00:00	-2.02651549202409	0.357329358067538	98440	7.1	95.7	1	0	2.77778e-08
2018-03-16 04:00:00	-3.08666664	0	98480	6.8	95.6	1	0	0
2018-03-16 05:00:00	-3.03977323803614	0.535994037101307	98550	6.3	96.2	1	0	0
2018-03-16 06:00:00	-3.54640211104217	0.625326376618191	98640	5.9	95.6	0.75	0	0
2018-03-16 07:00:00	-3.03977323803614	0.535994037101307	98730	5.4	95.8	0.75	1.11111111111111	2.77778e-08
2018-03-16 08:00:00	-3.54640211104217	0.625326376618191	98810	5.3	95.8	0.75	49.4444444444444	0
2018-03-16 09:00:00	-4.05303098404819	0.714658716135076	98900	5.7	95	0.625	98.6111111111111	0
2018-03-16 10:00:00	-3.86735715257871	1.40760288881515	98980	7.1	89.8	0.625	292.5	0
2018-03-16 11:00:00	-3.54678574099909	2.97610660713717	99030	9	81	0.75	422.5	0
2018-03-16 12:00:00	-2.97610660713717	3.54678574099909	99080	10.5	73.5	0.875	509.166666666667	0
2018-03-16 13:00:00	-3.94087304555455	3.3067851190413	99120	11.3	67.8	0.875	469.444444444444	0
2018-03-16 14:00:00	-3.94087304555455	3.3067851190413	99140	11.7	62	0.75	534.722222222222	0
2018-03-16 15:00:00	-4.83419644072339	1.75950361101893	99170	11.5	61.8	0.875	288.055555555556	0
2018-03-16 16:00:00	-5.06628873006024	0.893323395168845	99210	11.5	61.9	0.875	285.277777777778	0
2018-03-16 17:00:00	-5.57291760306626	0.982655734685729	99250	11.2	62.3	0.875	187.777777777778	0
2018-03-16 18:00:00	-5.31761608479573	1.93545397212083	99350	10.1	65.8	0.875	52.5	0
2018-03-16 19:00:00	-5.1444444	0	99480	8.7	80.2	0.875	2.5	2.77778e-08
2018-03-16 20:00:00	-5.57291760306626	-0.982655734685729	99580	7.8	84.5	0.875	0	2.77778e-08
2018-03-16 21:00:00	-6.07954647607228	1.07198807420261	99670	7.4	86.4	1	0	0
2018-03-16 22:00:00	-7.09280422208433	1.25065275323638	99760	7.6	86.1	1	0	0
2018-03-16 23:00:00	-6.28445537294041	2.28735469432461	99890	7.8	84.2	1	0	0
2018-03-17 00:00:00	-4.90074149263225	2.82944442	1e+05	8	82.1	1	0	0
2018-03-17 01:00:00	-5.34626344650791	3.08666664	100100	7.8	83.2	1	0	0
2018-03-17 02:00:00	-4.90074149263225	2.82944442	100200	7.1	85.4	1	0	0
2018-03-17 03:00:00	-5.57291760306626	0.982655734685729	100270	6.3	87.2	1	0	0
2018-03-17 04:00:00	-6.07954647607228	1.07198807420261	100300	6.4	87	1	0	0
2018-03-17 05:00:00	-6.58617534907831	1.1613204137195	100360	6.6	84.4	1	0	0
2018-03-17 06:00:00	-6.07954647607228	1.07198807420261	100460	6	85.6	0.875	0	0
2018-03-17 07:00:00	-5.80103572886807	-2.11140433322272	100560	5.4	81.8	0.875	0	0
2018-03-17 08:00:00	-7.20222216	0	100640	4.8	79.7	1	8.05555555555556	0
2018-03-17 09:00:00	-8.6126908411024	1.51864977178704	100700	4.6	80.2	0.875	27.7777777777778	0
2018-03-17 10:00:00	-9.18497323737444	3.34305686093597	100720	4.6	78.6	0.875	101.666666666667	0
2018-03-17 11:00:00	-10.1325774601205	1.78664679033769	100790	5.1	73.8	0.875	181.111111111111	0
2018-03-17 12:00:00	-10.1518125255191	3.69495758313976	100840	5.1	70.3	1	240.555555555556	0
2018-03-17 13:00:00	-8.7015535933021	3.16710649983408	100940	4.6	69.3	0.875	151.944444444444	0
2018-03-17 14:00:00	-8.10606196809638	1.42931743227015	101010	4.1	67.5	0.875	133.611111111111	0
2018-03-17 15:00:00	-7.25129466108509	2.6392554165284	101050	4.1	62.7	0.875	205.555555555556	0
2018-03-17 16:00:00	-7.59943309509035	1.33998509275327	101100	4.3	57.9	0.875	298.055555555556	0
2018-03-17 17:00:00	-8.6126908411024	1.51864977178704	101130	4	53.4	0.875	324.444444444444	0
2018-03-17 18:00:00	-6.58617534907831	1.1613204137195	101180	2.9	54.5	0.625	138.333333333333	0
2018-03-17 19:00:00	-7.09280422208433	1.25065275323638	101240	1.9	55.1	0.5	10	0
2018-03-17 20:00:00	-4.11555552	0	101330	0.7	60.4	0.625	0	0
2018-03-17 21:00:00	-3.56417563100528	-2.05777776	101400	0.3	65.8	1	0	0
2018-03-17 22:00:00	-4.35077679665105	-1.58355324991704	101430	0	65.4	1	0	0
2018-03-17 23:00:00	-3.94087304555455	-3.3067851190413	101500	-0.3	63.2	1	0	0
2018-03-18 00:00:00	-2.64542809523304	-3.15269843644364	101540	-0.6	62.8	1	0	0
2018-03-18 01:00:00	-4.00969758488093	-2.31499998	101570	-0.8	62.3	1	0	0
2018-03-18 02:00:00	-3.94087304555455	-3.3067851190413	101580	-0.9	60.5	1	0	0
2018-03-18 03:00:00	-3.96814214284956	-4.72904765466545	101560	-0.9	58.8	1	0	0
2018-03-18 04:00:00	-3.96814214284956	-4.72904765466545	101500	-0.9	55.5	1	0	0
2018-03-18 05:00:00	-4.33496035011	-3.63746363094543	101520	-1	56.4	1	0	0
2018-03-18 06:00:00	-4.29882065475369	-5.12313495922091	101520	-0.9	56.1	0.375	0	0
2018-03-18 07:00:00	-3.96814214284956	-4.72904765466545	101520	-0.8	56.9	0.375	1.38888888888889	0
2018-03-18 08:00:00	-3.08666664	-5.34626344650791	101540	-0.2	56.1	0.5	66.6666666666667	0
2018-03-18 09:00:00	-4.29882065475369	-5.12313495922091	101560	0.4	54.4	0.625	161.666666666667	0
2018-03-18 10:00:00	-4.29882065475369	-5.12313495922091	101550	1.2	55.1	0.625	284.166666666667	0
2018-03-18 11:00:00	-4.72904765466545	-3.96814214284956	101540	2.3	52.6	0.625	432.5	0
2018-03-18 12:00:00	-5.80103572886807	-2.11140433322272	101520	3.5	48.2	0.75	515.555555555556	0
2018-03-18 13:00:00	-6.28445537294041	-2.28735469432461	101500	3.5	46.9	0.625	485.277777777778	0
2018-03-18 14:00:00	-5.80103572886807	-2.11140433322272	101480	3.9	46.5	0.75	396.388888888889	0
2018-03-18 15:00:00	-6.07954647607228	-1.07198807420261	101480	4.3	45.9	0.75	400	0
2018-03-18 16:00:00	-4.90074149263225	-2.82944442	101480	3.5	49.5	0.875	174.444444444444	0
2018-03-18 17:00:00	-4.45521953875659	-2.5722222	101490	3	52	0.875	101.388888888889	0
2018-03-18 18:00:00	-3.54678574099909	-2.97610660713717	101550	2.5	53.8	0.875	43.3333333333333	0
2018-03-18 19:00:00	-3.15269843644364	-2.64542809523304	101610	2.2	53	0.875	8.05555555555556	0
2018-03-18 20:00:00	-4.00969758488093	-2.31499998	101670	2.1	51.5	0.875	0	0
2018-03-18 21:00:00	-2.64542809523304	-3.15269843644364	101710	2	52.6	0.875	0	0
2018-03-18 22:00:00	-2.97610660713717	-3.54678574099909	101750	1.9	51.9	1	0	0
2018-03-18 23:00:00	-2.5722222	-4.45521953875659	101770	1.8	54	1	0	0
2018-03-19 00:00:00	-2.97610660713717	-3.54678574099909	101790	1.6	52.9	1	0	0
2018-03-19 01:00:00	-2.97610660713717	-3.54678574099909	101810	1.5	52.3	1	0	0
2018-03-19 02:00:00	-2.97610660713717	-3.54678574099909	101820	1.4	54.3	1	0	0
2018-03-19 03:00:00	-2.64542809523304	-3.15269843644364	101850	1.2	54.8	1	0	0
2018-03-19 04:00:00	-2.05777776	-3.56417563100528	101870	1.1	56.9	1	0	0
2018-03-19 05:00:00	-2.82944442	-4.90074149263225	101900	1.1	58.6	1	0	0
2018-03-19 06:00:00	-2.31474958332891	-2.75861113188818	101950	0.9	58.7	0.875	0	0
2018-03-19 07:00:00	-2.31474958332891	-2.75861113188818	102000	1	58.3	0.875	0.555555555555556	0
2018-03-19 08:00:00	-2.64542809523304	-3.15269843644364	102080	1.3	57.5	0.875	21.1111111111111	0
2018-03-19 09:00:00	-2.31474958332891	-2.75861113188818	102140	1.8	56.2	0.875	63.8888888888889	0
2018-03-19 10:00:00	-1.40760288881515	-3.86735715257871	102200	2.5	54.2	1	128.333333333333	0
2018-03-19 11:00:00	-1.80055554	-3.11865367712962	102240	3.1	53.4	1	156.388888888889	0
2018-03-19 12:00:00	-2.31474958332891	-2.75861113188818	102270	3.7	50.2	0.625	257.777777777778	0
2018-03-19 13:00:00	-4.35077679665105	-1.58355324991704	102280	5	47.1	0.5	491.388888888889	0
2018-03-19 14:00:00	-4.35077679665105	-1.58355324991704	102280	6.5	43.7	0.25	605.277777777778	0
2018-03-19 15:00:00	-3.56417563100528	-2.05777776	102280	6.9	42.2	0.125	470.833333333333	0
2018-03-19 16:00:00	-4.11555552	0	102300	7.7	39.6	0.125	456.111111111111	0
2018-03-19 17:00:00	-2.31474958332891	-2.75861113188818	102350	7.6	40.4	0.125	311.666666666667	0
2018-03-19 18:00:00	-1.40760288881515	-3.86735715257871	102390	6.7	43.3	0.125	142.222222222222	0
2018-03-19 19:00:00	-1.58355324991704	-4.35077679665105	102460	5.5	53.4	0	14.4444444444444	0
2018-03-19 20:00:00	-0.625326376618192	-3.54640211104217	102540	4.1	67.8	1	0	0
2018-03-19 21:00:00	0.625326376618191	-3.54640211104217	102630	2.9	73.7	1	0	0
2018-03-19 22:00:00	6.61491526408224e-16	-3.60111108	102740	2.1	76.9	1	0	0
2018-03-19 23:00:00	0.535994037101307	-3.03977323803614	102790	1.6	79.2	1	0	0
2018-03-20 00:00:00	5.66992736921335e-16	-3.08666664	102830	0.9	82.5	1	0	0
2018-03-20 01:00:00	-0.535994037101307	-3.03977323803614	102870	0.5	83.1	1	0	0
2018-03-20 02:00:00	-0.535994037101307	-3.03977323803614	102920	0.1	84.7	1	0	0
2018-03-20 03:00:00	4.72493947434446e-16	-2.5722222	102970	-0.7	86.5	1	0	0
2018-03-20 04:00:00	1.02888888	-1.78208781550264	102980	-1.1	87.8	1	0	0
2018-03-20 05:00:00	-0.267997018550654	-1.51988661901807	103000	-1.4	90	1	0	0
2018-03-20 06:00:00	0.267997018550653	-1.51988661901807	103030	-1.5	90.1	0.125	0	0
2018-03-20 07:00:00	4.72493947434446e-16	-2.5722222	103050	-1.7	90.4	0.125	2.5	0
2018-03-20 08:00:00	-0.357329358067538	-2.02651549202409	103080	-1.4	87.9	0.125	82.7777777777778	0
2018-03-20 09:00:00	3.77995157947557e-16	-2.05777776	103130	0	82	0.125	235.833333333333	0
2018-03-20 10:00:00	-0.178664679033769	-1.01325774601205	103180	3.1	70.3	0.25	388.611111111111	0
2018-03-20 11:00:00	-1.25998385982519e-16	2.05777776	103210	6.5	57.1	0.125	514.444444444444	0
2018-03-20 12:00:00	1.54333332	2.67313172325396	103200	8.5	54.2	0.125	593.888888888889	0
2018-03-20 13:00:00	1.80055554	3.11865367712962	103200	9.2	49.1	0.25	635	0
2018-03-20 14:00:00	1.80055554	3.11865367712962	103180	9.5	45	0.375	601.944444444444	0
2018-03-20 15:00:00	2.90051786443403	1.05570216661136	103170	10.4	37.3	0.5	559.722222222222	0
2018-03-20 16:00:00	3.11865367712962	1.80055554	103150	10.3	45.3	0.625	451.388888888889	0
2018-03-20 17:00:00	3.11865367712962	1.80055554	103150	8.7	43.9	0.625	311.388888888889	0
2018-03-20 18:00:00	2.90051786443403	1.05570216661136	103160	6.7	56.6	0.625	91.3888888888889	0
2018-03-20 19:00:00	1.78208781550264	1.02888888	103190	4.8	64.4	0.625	27.2222222222222	0
